Thu Jul  4 11:44:17 2013, (0 clock):	Start log file
Thu Jul  4 11:44:17 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:17 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:17 2013, (20000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:28 2013, (9650000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 23:52:46 2013, (42848130000 clock):	1785000 evaluated; 0 wrong controls; 542144 violate mass constrain.
Thu Jul  4 23:53:14 2013, (42875100000 clock):	1786000 evaluated; 0 wrong controls; 542352 violate mass constrain.
Thu Jul  4 23:53:42 2013, (42903040000 clock):	1787000 evaluated; 0 wrong controls; 542533 violate mass constrain.
Thu Jul  4 23:54:12 2013, (42932110000 clock):	1788000 evaluated; 0 wrong controls; 542679 violate mass constrain.
Thu Jul  4 23:54:40 2013, (42959470000 clock):	1789000 evaluated; 0 wrong controls; 542818 violate mass constrain.
Thu Jul  4 23:55:07 2013, (42986300000 clock):	1790000 evaluated; 0 wrong controls; 542945 violate mass constrain.
Thu Jul  4 23:55:37 2013, (43015700000 clock):	1791000 evaluated; 0 wrong controls; 543067 violate mass constrain.
Thu Jul  4 23:56:07 2013, (43045750000 clock):	1792000 evaluated; 0 wrong controls; 543179 violate mass constrain.
Thu Jul  4 23:56:27 2013, (43064870000 clock):	1793000 evaluated; 0 wrong controls; 543717 violate mass constrain.
Thu Jul  4 23:56:38 2013, (43074850000 clock):	1794000 evaluated; 0 wrong controls; 544710 violate mass constrain.
Thu Jul  4 23:57:00 2013, (43096780000 clock):	1795000 evaluated; 0 wrong controls; 545182 violate mass constrain.
Thu Jul  4 23:57:29 2013, (43125470000 clock):	1796000 evaluated; 0 wrong controls; 545399 violate mass constrain.
Thu Jul  4 23:58:00 2013, (43155910000 clock):	1797000 evaluated; 0 wrong controls; 545565 violate mass constrain.
Thu Jul  4 23:58:32 2013, (43187120000 clock):	1798000 evaluated; 0 wrong controls; 545663 violate mass constrain.
Thu Jul  4 23:59:02 2013, (43216570000 clock):	1799000 evaluated; 0 wrong controls; 545777 violate mass constrain.
Thu Jul  4 23:59:30 2013, (43243830000 clock):	1800000 evaluated; 0 wrong controls; 545884 violate mass constrain.
Thu Jul  4 23:59:59 2013, (43272300000 clock):	1801000 evaluated; 0 wrong controls; 545986 violate mass constrain.
Fri Jul  5 00:00:31 2013, (43303970000 clock):	1802000 evaluated; 0 wrong controls; 546081 violate mass constrain.
Fri Jul  5 00:00:56 2013, (43327380000 clock):	1803000 evaluated; 0 wrong controls; 546536 violate mass constrain.
Fri Jul  5 00:01:10 2013, (43340790000 clock):	1804000 evaluated; 0 wrong controls; 547513 violate mass constrain.
Fri Jul  5 00:01:36 2013, (43366740000 clock):	1805000 evaluated; 0 wrong controls; 547858 violate mass constrain.
Fri Jul  5 00:02:04 2013, (43393730000 clock):	1806000 evaluated; 0 wrong controls; 548038 violate mass constrain.
Fri Jul  5 00:02:35 2013, (43424760000 clock):	1807000 evaluated; 0 wrong controls; 548164 violate mass constrain.
Fri Jul  5 00:03:07 2013, (43455340000 clock):	1808000 evaluated; 0 wrong controls; 548280 violate mass constrain.
Fri Jul  5 00:03:36 2013, (43483920000 clock):	1809000 evaluated; 0 wrong controls; 548370 violate mass constrain.
Fri Jul  5 00:04:09 2013, (43516050000 clock):	1810000 evaluated; 0 wrong controls; 548499 violate mass constrain.
Fri Jul  5 00:04:38 2013, (43544530000 clock):	1811000 evaluated; 0 wrong controls; 548593 violate mass constrain.
Fri Jul  5 00:05:09 2013, (43575660000 clock):	1812000 evaluated; 0 wrong controls; 548689 violate mass constrain.
Fri Jul  5 00:05:34 2013, (43599460000 clock):	1813000 evaluated; 0 wrong controls; 549046 violate mass constrain.
Fri Jul  5 00:05:45 2013, (43610230000 clock):	1814000 evaluated; 0 wrong controls; 550042 violate mass constrain.
Fri Jul  5 00:06:13 2013, (43637240000 clock):	1815000 evaluated; 0 wrong controls; 550445 violate mass constrain.
Fri Jul  5 00:06:41 2013, (43664640000 clock):	1816000 evaluated; 0 wrong controls; 550704 violate mass constrain.
Fri Jul  5 00:07:13 2013, (43696490000 clock):	1817000 evaluated; 0 wrong controls; 550823 violate mass constrain.
Fri Jul  5 00:07:43 2013, (43726160000 clock):	1818000 evaluated; 0 wrong controls; 550910 violate mass constrain.
Fri Jul  5 00:08:12 2013, (43754400000 clock):	1819000 evaluated; 0 wrong controls; 551005 violate mass constrain.
Fri Jul  5 00:08:44 2013, (43785370000 clock):	1820000 evaluated; 0 wrong controls; 551085 violate mass constrain.
Fri Jul  5 00:09:15 2013, (43815870000 clock):	1821000 evaluated; 0 wrong controls; 551173 violate mass constrain.
Fri Jul  5 00:09:47 2013, (43847210000 clock):	1822000 evaluated; 0 wrong controls; 551247 violate mass constrain.
Fri Jul  5 00:10:15 2013, (43874910000 clock):	1823000 evaluated; 0 wrong controls; 551507 violate mass constrain.
Fri Jul  5 00:10:27 2013, (43885690000 clock):	1824000 evaluated; 0 wrong controls; 552507 violate mass constrain.
Fri Jul  5 00:10:50 2013, (43908700000 clock):	1825000 evaluated; 0 wrong controls; 553066 violate mass constrain.
Fri Jul  5 00:11:21 2013, (43938770000 clock):	1826000 evaluated; 0 wrong controls; 553248 violate mass constrain.
Fri Jul  5 00:11:49 2013, (43965970000 clock):	1827000 evaluated; 0 wrong controls; 553379 violate mass constrain.
Fri Jul  5 00:12:20 2013, (43996430000 clock):	1828000 evaluated; 0 wrong controls; 553502 violate mass constrain.
Fri Jul  5 00:12:49 2013, (44025410000 clock):	1829000 evaluated; 0 wrong controls; 553641 violate mass constrain.
Fri Jul  5 00:13:20 2013, (44055190000 clock):	1830000 evaluated; 0 wrong controls; 553744 violate mass constrain.
Fri Jul  5 00:13:49 2013, (44084130000 clock):	1831000 evaluated; 0 wrong controls; 553846 violate mass constrain.
Fri Jul  5 00:14:19 2013, (44113350000 clock):	1832000 evaluated; 0 wrong controls; 553955 violate mass constrain.
Fri Jul  5 00:14:49 2013, (44142290000 clock):	1833000 evaluated; 0 wrong controls; 554126 violate mass constrain.
Fri Jul  5 00:14:59 2013, (44151920000 clock):	1834000 evaluated; 0 wrong controls; 555126 violate mass constrain.
Fri Jul  5 00:15:21 2013, (44173450000 clock):	1835000 evaluated; 0 wrong controls; 555678 violate mass constrain.
Fri Jul  5 00:15:50 2013, (44202160000 clock):	1836000 evaluated; 0 wrong controls; 555902 violate mass constrain.
Fri Jul  5 00:16:18 2013, (44229110000 clock):	1837000 evaluated; 0 wrong controls; 556051 violate mass constrain.
Fri Jul  5 00:16:46 2013, (44257100000 clock):	1838000 evaluated; 0 wrong controls; 556176 violate mass constrain.
Fri Jul  5 00:17:20 2013, (44290070000 clock):	1839000 evaluated; 0 wrong controls; 556294 violate mass constrain.
Fri Jul  5 00:17:51 2013, (44319890000 clock):	1840000 evaluated; 0 wrong controls; 556410 violate mass constrain.
Fri Jul  5 00:18:21 2013, (44349850000 clock):	1841000 evaluated; 0 wrong controls; 556550 violate mass constrain.
Fri Jul  5 00:18:52 2013, (44379670000 clock):	1842000 evaluated; 0 wrong controls; 556665 violate mass constrain.
Fri Jul  5 00:19:24 2013, (44411140000 clock):	1843000 evaluated; 0 wrong controls; 556743 violate mass constrain.
Fri Jul  5 00:19:40 2013, (44426440000 clock):	1844000 evaluated; 0 wrong controls; 557735 violate mass constrain.
Fri Jul  5 00:19:58 2013, (44444020000 clock):	1845000 evaluated; 0 wrong controls; 558464 violate mass constrain.
Fri Jul  5 00:20:24 2013, (44469690000 clock):	1846000 evaluated; 0 wrong controls; 558764 violate mass constrain.
Fri Jul  5 00:20:51 2013, (44496270000 clock):	1847000 evaluated; 0 wrong controls; 558970 violate mass constrain.
Fri Jul  5 00:21:20 2013, (44524080000 clock):	1848000 evaluated; 0 wrong controls; 559106 violate mass constrain.
Fri Jul  5 00:21:47 2013, (44550980000 clock):	1849000 evaluated; 0 wrong controls; 559214 violate mass constrain.
Fri Jul  5 00:22:16 2013, (44579390000 clock):	1850000 evaluated; 0 wrong controls; 559308 violate mass constrain.
Fri Jul  5 00:22:46 2013, (44608310000 clock):	1851000 evaluated; 0 wrong controls; 559399 violate mass constrain.
Fri Jul  5 00:23:17 2013, (44639160000 clock):	1852000 evaluated; 0 wrong controls; 559488 violate mass constrain.
Fri Jul  5 00:23:51 2013, (44672480000 clock):	1853000 evaluated; 0 wrong controls; 559578 violate mass constrain.
Fri Jul  5 00:24:05 2013, (44685190000 clock):	1854000 evaluated; 0 wrong controls; 560479 violate mass constrain.
Fri Jul  5 00:24:20 2013, (44700230000 clock):	1855000 evaluated; 0 wrong controls; 561323 violate mass constrain.
Fri Jul  5 00:24:46 2013, (44725190000 clock):	1856000 evaluated; 0 wrong controls; 561596 violate mass constrain.
Fri Jul  5 00:25:13 2013, (44752180000 clock):	1857000 evaluated; 0 wrong controls; 561775 violate mass constrain.
Fri Jul  5 00:25:40 2013, (44778210000 clock):	1858000 evaluated; 0 wrong controls; 561930 violate mass constrain.
Fri Jul  5 00:26:08 2013, (44805610000 clock):	1859000 evaluated; 0 wrong controls; 562077 violate mass constrain.
Fri Jul  5 00:26:37 2013, (44834000000 clock):	1860000 evaluated; 0 wrong controls; 562197 violate mass constrain.
Fri Jul  5 00:27:07 2013, (44863710000 clock):	1861000 evaluated; 0 wrong controls; 562304 violate mass constrain.
Fri Jul  5 00:27:35 2013, (44890900000 clock):	1862000 evaluated; 0 wrong controls; 562398 violate mass constrain.
Fri Jul  5 00:28:06 2013, (44921060000 clock):	1863000 evaluated; 0 wrong controls; 562510 violate mass constrain.
Fri Jul  5 00:28:20 2013, (44934740000 clock):	1864000 evaluated; 0 wrong controls; 563325 violate mass constrain.
Fri Jul  5 00:28:34 2013, (44948010000 clock):	1865000 evaluated; 0 wrong controls; 564269 violate mass constrain.
Fri Jul  5 00:29:03 2013, (44976270000 clock):	1866000 evaluated; 0 wrong controls; 564546 violate mass constrain.
Fri Jul  5 00:29:36 2013, (45008630000 clock):	1867000 evaluated; 0 wrong controls; 564714 violate mass constrain.
Fri Jul  5 00:30:08 2013, (45039820000 clock):	1868000 evaluated; 0 wrong controls; 564836 violate mass constrain.
Fri Jul  5 00:30:38 2013, (45069960000 clock):	1869000 evaluated; 0 wrong controls; 564960 violate mass constrain.
Fri Jul  5 00:31:10 2013, (45100850000 clock):	1870000 evaluated; 0 wrong controls; 565077 violate mass constrain.
Fri Jul  5 00:31:42 2013, (45132300000 clock):	1871000 evaluated; 0 wrong controls; 565162 violate mass constrain.
Fri Jul  5 00:32:14 2013, (45163620000 clock):	1872000 evaluated; 0 wrong controls; 565255 violate mass constrain.
Fri Jul  5 00:32:46 2013, (45195360000 clock):	1873000 evaluated; 0 wrong controls; 565336 violate mass constrain.
Fri Jul  5 00:33:04 2013, (45212560000 clock):	1874000 evaluated; 0 wrong controls; 566057 violate mass constrain.
Fri Jul  5 00:33:19 2013, (45227430000 clock):	1875000 evaluated; 0 wrong controls; 566875 violate mass constrain.
Fri Jul  5 00:33:45 2013, (45252290000 clock):	1876000 evaluated; 0 wrong controls; 567105 violate mass constrain.
Fri Jul  5 00:34:14 2013, (45281230000 clock):	1877000 evaluated; 0 wrong controls; 567273 violate mass constrain.
Fri Jul  5 00:34:48 2013, (45314010000 clock):	1878000 evaluated; 0 wrong controls; 567394 violate mass constrain.
Fri Jul  5 00:35:18 2013, (45343480000 clock):	1879000 evaluated; 0 wrong controls; 567512 violate mass constrain.
Fri Jul  5 00:35:46 2013, (45370900000 clock):	1880000 evaluated; 0 wrong controls; 567623 violate mass constrain.
Fri Jul  5 00:36:17 2013, (45401840000 clock):	1881000 evaluated; 0 wrong controls; 567707 violate mass constrain.
Fri Jul  5 00:36:50 2013, (45433990000 clock):	1882000 evaluated; 0 wrong controls; 567796 violate mass constrain.
Fri Jul  5 00:37:19 2013, (45462080000 clock):	1883000 evaluated; 0 wrong controls; 567899 violate mass constrain.
Fri Jul  5 00:37:37 2013, (45479740000 clock):	1884000 evaluated; 0 wrong controls; 568537 violate mass constrain.
Fri Jul  5 00:37:47 2013, (45489180000 clock):	1885000 evaluated; 0 wrong controls; 569533 violate mass constrain.
Fri Jul  5 00:38:13 2013, (45514750000 clock):	1886000 evaluated; 0 wrong controls; 569960 violate mass constrain.
Fri Jul  5 00:38:46 2013, (45547400000 clock):	1887000 evaluated; 0 wrong controls; 570120 violate mass constrain.
Fri Jul  5 00:39:17 2013, (45578000000 clock):	1888000 evaluated; 0 wrong controls; 570258 violate mass constrain.
Fri Jul  5 00:39:48 2013, (45607780000 clock):	1889000 evaluated; 0 wrong controls; 570405 violate mass constrain.
Fri Jul  5 00:40:17 2013, (45636630000 clock):	1890000 evaluated; 0 wrong controls; 570552 violate mass constrain.
Fri Jul  5 00:40:47 2013, (45666160000 clock):	1891000 evaluated; 0 wrong controls; 570647 violate mass constrain.
Fri Jul  5 00:41:20 2013, (45697940000 clock):	1892000 evaluated; 0 wrong controls; 570748 violate mass constrain.
Fri Jul  5 00:41:50 2013, (45727800000 clock):	1893000 evaluated; 0 wrong controls; 570821 violate mass constrain.
Fri Jul  5 00:42:09 2013, (45746140000 clock):	1894000 evaluated; 0 wrong controls; 571371 violate mass constrain.
Fri Jul  5 00:42:19 2013, (45755190000 clock):	1895000 evaluated; 0 wrong controls; 572368 violate mass constrain.
Fri Jul  5 00:42:39 2013, (45775320000 clock):	1896000 evaluated; 0 wrong controls; 572870 violate mass constrain.
Fri Jul  5 00:43:08 2013, (45803170000 clock):	1897000 evaluated; 0 wrong controls; 573062 violate mass constrain.
Fri Jul  5 00:43:38 2013, (45833300000 clock):	1898000 evaluated; 0 wrong controls; 573188 violate mass constrain.
Fri Jul  5 00:44:10 2013, (45864270000 clock):	1899000 evaluated; 0 wrong controls; 573295 violate mass constrain.
Fri Jul  5 00:44:39 2013, (45892230000 clock):	1900000 evaluated; 0 wrong controls; 573405 violate mass constrain.
Fri Jul  5 00:45:09 2013, (45922230000 clock):	1901000 evaluated; 0 wrong controls; 573502 violate mass constrain.
Fri Jul  5 00:45:40 2013, (45952070000 clock):	1902000 evaluated; 0 wrong controls; 573585 violate mass constrain.
Fri Jul  5 00:46:09 2013, (45980750000 clock):	1903000 evaluated; 0 wrong controls; 573661 violate mass constrain.
Fri Jul  5 00:46:33 2013, (46004010000 clock):	1904000 evaluated; 0 wrong controls; 574108 violate mass constrain.
Fri Jul  5 00:46:44 2013, (46014820000 clock):	1905000 evaluated; 0 wrong controls; 575094 violate mass constrain.
Fri Jul  5 00:47:08 2013, (46038260000 clock):	1906000 evaluated; 0 wrong controls; 575490 violate mass constrain.
Fri Jul  5 00:47:36 2013, (46065420000 clock):	1907000 evaluated; 0 wrong controls; 575658 violate mass constrain.
Fri Jul  5 00:48:06 2013, (46095060000 clock):	1908000 evaluated; 0 wrong controls; 575756 violate mass constrain.
Fri Jul  5 00:48:34 2013, (46122310000 clock):	1909000 evaluated; 0 wrong controls; 575859 violate mass constrain.
Fri Jul  5 00:49:07 2013, (46154780000 clock):	1910000 evaluated; 0 wrong controls; 575949 violate mass constrain.
Fri Jul  5 00:49:41 2013, (46188210000 clock):	1911000 evaluated; 0 wrong controls; 576031 violate mass constrain.
Fri Jul  5 00:50:13 2013, (46219100000 clock):	1912000 evaluated; 0 wrong controls; 576120 violate mass constrain.
Fri Jul  5 00:50:45 2013, (46251290000 clock):	1913000 evaluated; 0 wrong controls; 576207 violate mass constrain.
Fri Jul  5 00:51:11 2013, (46276650000 clock):	1914000 evaluated; 0 wrong controls; 576579 violate mass constrain.
Fri Jul  5 00:51:23 2013, (46287550000 clock):	1915000 evaluated; 0 wrong controls; 577578 violate mass constrain.
Fri Jul  5 00:51:46 2013, (46309850000 clock):	1916000 evaluated; 0 wrong controls; 578082 violate mass constrain.
Fri Jul  5 00:52:16 2013, (46339400000 clock):	1917000 evaluated; 0 wrong controls; 578240 violate mass constrain.
Fri Jul  5 00:52:48 2013, (46371540000 clock):	1918000 evaluated; 0 wrong controls; 578373 violate mass constrain.
Fri Jul  5 00:53:21 2013, (46403120000 clock):	1919000 evaluated; 0 wrong controls; 578474 violate mass constrain.
Fri Jul  5 00:53:53 2013, (46434730000 clock):	1920000 evaluated; 0 wrong controls; 578569 violate mass constrain.
Fri Jul  5 00:54:22 2013, (46463130000 clock):	1921000 evaluated; 0 wrong controls; 578648 violate mass constrain.
Fri Jul  5 00:54:53 2013, (46493950000 clock):	1922000 evaluated; 0 wrong controls; 578722 violate mass constrain.
Fri Jul  5 00:55:25 2013, (46525080000 clock):	1923000 evaluated; 0 wrong controls; 578804 violate mass constrain.
Fri Jul  5 00:55:50 2013, (46549190000 clock):	1924000 evaluated; 0 wrong controls; 579065 violate mass constrain.
Fri Jul  5 00:56:04 2013, (46563240000 clock):	1925000 evaluated; 0 wrong controls; 579821 violate mass constrain.
Fri Jul  5 00:56:34 2013, (46592340000 clock):	1926000 evaluated; 0 wrong controls; 580001 violate mass constrain.
Fri Jul  5 00:57:03 2013, (46620800000 clock):	1927000 evaluated; 0 wrong controls; 580133 violate mass constrain.
Fri Jul  5 00:57:38 2013, (46655510000 clock):	1928000 evaluated; 0 wrong controls; 580251 violate mass constrain.
Fri Jul  5 00:58:10 2013, (46687220000 clock):	1929000 evaluated; 0 wrong controls; 580357 violate mass constrain.
Fri Jul  5 00:58:43 2013, (46718840000 clock):	1930000 evaluated; 0 wrong controls; 580447 violate mass constrain.
Fri Jul  5 00:59:16 2013, (46751860000 clock):	1931000 evaluated; 0 wrong controls; 580534 violate mass constrain.
Fri Jul  5 00:59:49 2013, (46783570000 clock):	1932000 evaluated; 0 wrong controls; 580635 violate mass constrain.
Fri Jul  5 01:00:19 2013, (46813120000 clock):	1933000 evaluated; 0 wrong controls; 580722 violate mass constrain.
Fri Jul  5 01:00:50 2013, (46842790000 clock):	1934000 evaluated; 0 wrong controls; 580902 violate mass constrain.
Fri Jul  5 01:01:03 2013, (46855890000 clock):	1935000 evaluated; 0 wrong controls; 581809 violate mass constrain.
Fri Jul  5 01:01:33 2013, (46884930000 clock):	1936000 evaluated; 0 wrong controls; 581979 violate mass constrain.
Fri Jul  5 01:02:05 2013, (46916130000 clock):	1937000 evaluated; 0 wrong controls; 582070 violate mass constrain.
Fri Jul  5 01:02:38 2013, (46948490000 clock):	1938000 evaluated; 0 wrong controls; 582155 violate mass constrain.
Fri Jul  5 01:03:07 2013, (46977080000 clock):	1939000 evaluated; 0 wrong controls; 582271 violate mass constrain.
Fri Jul  5 01:03:39 2013, (47008300000 clock):	1940000 evaluated; 0 wrong controls; 582353 violate mass constrain.
Fri Jul  5 01:04:13 2013, (47041750000 clock):	1941000 evaluated; 0 wrong controls; 582440 violate mass constrain.
Fri Jul  5 01:04:46 2013, (47073840000 clock):	1942000 evaluated; 0 wrong controls; 582520 violate mass constrain.
Fri Jul  5 01:05:17 2013, (47104320000 clock):	1943000 evaluated; 0 wrong controls; 582627 violate mass constrain.
Fri Jul  5 01:05:50 2013, (47136340000 clock):	1944000 evaluated; 0 wrong controls; 582723 violate mass constrain.
Fri Jul  5 01:06:03 2013, (47149070000 clock):	1945000 evaluated; 0 wrong controls; 583720 violate mass constrain.
Fri Jul  5 01:06:25 2013, (47170130000 clock):	1946000 evaluated; 0 wrong controls; 584348 violate mass constrain.
Fri Jul  5 01:06:56 2013, (47200780000 clock):	1947000 evaluated; 0 wrong controls; 584536 violate mass constrain.
