Thu Jul  4 11:44:19 2013, (0 clock):	Start log file
Thu Jul  4 11:44:19 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:19 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:19 2013, (10000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:30 2013, (9600000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 21:54:10 2013, (35806670000 clock):	1751000 evaluated; 0 wrong controls; 872719 violate mass constrain.
Thu Jul  4 21:54:32 2013, (35828220000 clock):	1752000 evaluated; 0 wrong controls; 873171 violate mass constrain.
Thu Jul  4 21:54:43 2013, (35838910000 clock):	1753000 evaluated; 0 wrong controls; 874125 violate mass constrain.
Thu Jul  4 21:54:57 2013, (35852260000 clock):	1754000 evaluated; 0 wrong controls; 874935 violate mass constrain.
Thu Jul  4 21:55:21 2013, (35875080000 clock):	1755000 evaluated; 0 wrong controls; 875350 violate mass constrain.
Thu Jul  4 21:55:43 2013, (35897160000 clock):	1756000 evaluated; 0 wrong controls; 875765 violate mass constrain.
Thu Jul  4 21:56:06 2013, (35919630000 clock):	1757000 evaluated; 0 wrong controls; 876187 violate mass constrain.
Thu Jul  4 21:56:29 2013, (35942010000 clock):	1758000 evaluated; 0 wrong controls; 876633 violate mass constrain.
Thu Jul  4 21:56:51 2013, (35963740000 clock):	1759000 evaluated; 0 wrong controls; 877093 violate mass constrain.
Thu Jul  4 21:57:12 2013, (35984140000 clock):	1760000 evaluated; 0 wrong controls; 877589 violate mass constrain.
Thu Jul  4 21:57:32 2013, (36003190000 clock):	1761000 evaluated; 0 wrong controls; 878154 violate mass constrain.
Thu Jul  4 21:57:52 2013, (36022330000 clock):	1762000 evaluated; 0 wrong controls; 878714 violate mass constrain.
Thu Jul  4 21:58:03 2013, (36033280000 clock):	1763000 evaluated; 0 wrong controls; 879623 violate mass constrain.
Thu Jul  4 21:58:13 2013, (36042380000 clock):	1764000 evaluated; 0 wrong controls; 880613 violate mass constrain.
Thu Jul  4 21:58:35 2013, (36064320000 clock):	1765000 evaluated; 0 wrong controls; 881054 violate mass constrain.
Thu Jul  4 21:59:00 2013, (36088260000 clock):	1766000 evaluated; 0 wrong controls; 881396 violate mass constrain.
Thu Jul  4 21:59:23 2013, (36111320000 clock):	1767000 evaluated; 0 wrong controls; 881790 violate mass constrain.
Thu Jul  4 21:59:46 2013, (36133580000 clock):	1768000 evaluated; 0 wrong controls; 882229 violate mass constrain.
Thu Jul  4 22:00:08 2013, (36155230000 clock):	1769000 evaluated; 0 wrong controls; 882705 violate mass constrain.
Thu Jul  4 22:00:29 2013, (36175510000 clock):	1770000 evaluated; 0 wrong controls; 883217 violate mass constrain.
Thu Jul  4 22:00:49 2013, (36194770000 clock):	1771000 evaluated; 0 wrong controls; 883769 violate mass constrain.
Thu Jul  4 22:01:08 2013, (36213550000 clock):	1772000 evaluated; 0 wrong controls; 884326 violate mass constrain.
Thu Jul  4 22:01:21 2013, (36225500000 clock):	1773000 evaluated; 0 wrong controls; 885201 violate mass constrain.
Thu Jul  4 22:01:32 2013, (36236040000 clock):	1774000 evaluated; 0 wrong controls; 886128 violate mass constrain.
Thu Jul  4 22:01:56 2013, (36259540000 clock):	1775000 evaluated; 0 wrong controls; 886492 violate mass constrain.
Thu Jul  4 22:02:18 2013, (36281510000 clock):	1776000 evaluated; 0 wrong controls; 886889 violate mass constrain.
Thu Jul  4 22:02:41 2013, (36303640000 clock):	1777000 evaluated; 0 wrong controls; 887304 violate mass constrain.
Thu Jul  4 22:03:02 2013, (36324510000 clock):	1778000 evaluated; 0 wrong controls; 887766 violate mass constrain.
Thu Jul  4 22:03:24 2013, (36345390000 clock):	1779000 evaluated; 0 wrong controls; 888241 violate mass constrain.
Thu Jul  4 22:03:44 2013, (36364960000 clock):	1780000 evaluated; 0 wrong controls; 888769 violate mass constrain.
Thu Jul  4 22:04:04 2013, (36384330000 clock):	1781000 evaluated; 0 wrong controls; 889325 violate mass constrain.
Thu Jul  4 22:04:22 2013, (36402480000 clock):	1782000 evaluated; 0 wrong controls; 889933 violate mass constrain.
Thu Jul  4 22:04:35 2013, (36415040000 clock):	1783000 evaluated; 0 wrong controls; 890792 violate mass constrain.
Thu Jul  4 22:04:45 2013, (36423850000 clock):	1784000 evaluated; 0 wrong controls; 891790 violate mass constrain.
Thu Jul  4 22:05:05 2013, (36443700000 clock):	1785000 evaluated; 0 wrong controls; 892327 violate mass constrain.
Thu Jul  4 22:05:28 2013, (36466520000 clock):	1786000 evaluated; 0 wrong controls; 892732 violate mass constrain.
Thu Jul  4 22:05:52 2013, (36489440000 clock):	1787000 evaluated; 0 wrong controls; 893125 violate mass constrain.
Thu Jul  4 22:06:15 2013, (36511910000 clock):	1788000 evaluated; 0 wrong controls; 893540 violate mass constrain.
Thu Jul  4 22:06:35 2013, (36531180000 clock):	1789000 evaluated; 0 wrong controls; 894072 violate mass constrain.
Thu Jul  4 22:06:56 2013, (36551380000 clock):	1790000 evaluated; 0 wrong controls; 894579 violate mass constrain.
Thu Jul  4 22:07:15 2013, (36570750000 clock):	1791000 evaluated; 0 wrong controls; 895120 violate mass constrain.
Thu Jul  4 22:07:35 2013, (36589960000 clock):	1792000 evaluated; 0 wrong controls; 895696 violate mass constrain.
Thu Jul  4 22:07:49 2013, (36603540000 clock):	1793000 evaluated; 0 wrong controls; 896489 violate mass constrain.
Thu Jul  4 22:07:59 2013, (36612590000 clock):	1794000 evaluated; 0 wrong controls; 897485 violate mass constrain.
Thu Jul  4 22:08:20 2013, (36633430000 clock):	1795000 evaluated; 0 wrong controls; 897987 violate mass constrain.
Thu Jul  4 22:08:43 2013, (36656200000 clock):	1796000 evaluated; 0 wrong controls; 898403 violate mass constrain.
Thu Jul  4 22:09:04 2013, (36676760000 clock):	1797000 evaluated; 0 wrong controls; 898872 violate mass constrain.
Thu Jul  4 22:09:25 2013, (36696640000 clock):	1798000 evaluated; 0 wrong controls; 899395 violate mass constrain.
Thu Jul  4 22:09:45 2013, (36716430000 clock):	1799000 evaluated; 0 wrong controls; 899924 violate mass constrain.
Thu Jul  4 22:10:06 2013, (36736650000 clock):	1800000 evaluated; 0 wrong controls; 900442 violate mass constrain.
Thu Jul  4 22:10:25 2013, (36755680000 clock):	1801000 evaluated; 0 wrong controls; 901022 violate mass constrain.
Thu Jul  4 22:10:45 2013, (36774350000 clock):	1802000 evaluated; 0 wrong controls; 901615 violate mass constrain.
Thu Jul  4 22:10:59 2013, (36788340000 clock):	1803000 evaluated; 0 wrong controls; 902393 violate mass constrain.
Thu Jul  4 22:11:08 2013, (36797140000 clock):	1804000 evaluated; 0 wrong controls; 903393 violate mass constrain.
Thu Jul  4 22:11:23 2013, (36810720000 clock):	1805000 evaluated; 0 wrong controls; 904189 violate mass constrain.
Thu Jul  4 22:11:46 2013, (36833300000 clock):	1806000 evaluated; 0 wrong controls; 904580 violate mass constrain.
Thu Jul  4 22:12:12 2013, (36858680000 clock):	1807000 evaluated; 0 wrong controls; 904913 violate mass constrain.
Thu Jul  4 22:12:36 2013, (36882250000 clock):	1808000 evaluated; 0 wrong controls; 905301 violate mass constrain.
Thu Jul  4 22:12:59 2013, (36905000000 clock):	1809000 evaluated; 0 wrong controls; 905726 violate mass constrain.
Thu Jul  4 22:13:22 2013, (36927220000 clock):	1810000 evaluated; 0 wrong controls; 906158 violate mass constrain.
Thu Jul  4 22:13:45 2013, (36949540000 clock):	1811000 evaluated; 0 wrong controls; 906624 violate mass constrain.
Thu Jul  4 22:14:06 2013, (36970430000 clock):	1812000 evaluated; 0 wrong controls; 907083 violate mass constrain.
Thu Jul  4 22:14:24 2013, (36987990000 clock):	1813000 evaluated; 0 wrong controls; 907712 violate mass constrain.
Thu Jul  4 22:14:34 2013, (36996910000 clock):	1814000 evaluated; 0 wrong controls; 908712 violate mass constrain.
Thu Jul  4 22:14:52 2013, (37014220000 clock):	1815000 evaluated; 0 wrong controls; 909347 violate mass constrain.
Thu Jul  4 22:15:15 2013, (37036830000 clock):	1816000 evaluated; 0 wrong controls; 909719 violate mass constrain.
Thu Jul  4 22:15:39 2013, (37060510000 clock):	1817000 evaluated; 0 wrong controls; 910090 violate mass constrain.
Thu Jul  4 22:16:04 2013, (37084790000 clock):	1818000 evaluated; 0 wrong controls; 910428 violate mass constrain.
Thu Jul  4 22:16:28 2013, (37108660000 clock):	1819000 evaluated; 0 wrong controls; 910786 violate mass constrain.
Thu Jul  4 22:16:54 2013, (37133710000 clock):	1820000 evaluated; 0 wrong controls; 911142 violate mass constrain.
Thu Jul  4 22:17:16 2013, (37155640000 clock):	1821000 evaluated; 0 wrong controls; 911573 violate mass constrain.
Thu Jul  4 22:17:38 2013, (37176700000 clock):	1822000 evaluated; 0 wrong controls; 912030 violate mass constrain.
Thu Jul  4 22:17:57 2013, (37195080000 clock):	1823000 evaluated; 0 wrong controls; 912640 violate mass constrain.
Thu Jul  4 22:18:06 2013, (37204020000 clock):	1824000 evaluated; 0 wrong controls; 913636 violate mass constrain.
Thu Jul  4 22:18:26 2013, (37223140000 clock):	1825000 evaluated; 0 wrong controls; 914183 violate mass constrain.
Thu Jul  4 22:18:49 2013, (37245570000 clock):	1826000 evaluated; 0 wrong controls; 914618 violate mass constrain.
Thu Jul  4 22:19:10 2013, (37266550000 clock):	1827000 evaluated; 0 wrong controls; 915086 violate mass constrain.
Thu Jul  4 22:19:32 2013, (37287310000 clock):	1828000 evaluated; 0 wrong controls; 915568 violate mass constrain.
Thu Jul  4 22:19:53 2013, (37308290000 clock):	1829000 evaluated; 0 wrong controls; 916066 violate mass constrain.
Thu Jul  4 22:20:14 2013, (37328670000 clock):	1830000 evaluated; 0 wrong controls; 916569 violate mass constrain.
Thu Jul  4 22:20:35 2013, (37348480000 clock):	1831000 evaluated; 0 wrong controls; 917093 violate mass constrain.
Thu Jul  4 22:20:55 2013, (37367950000 clock):	1832000 evaluated; 0 wrong controls; 917638 violate mass constrain.
Thu Jul  4 22:21:14 2013, (37386360000 clock):	1833000 evaluated; 0 wrong controls; 918227 violate mass constrain.
Thu Jul  4 22:21:23 2013, (37395570000 clock):	1834000 evaluated; 0 wrong controls; 919218 violate mass constrain.
Thu Jul  4 22:21:45 2013, (37416780000 clock):	1835000 evaluated; 0 wrong controls; 919697 violate mass constrain.
Thu Jul  4 22:22:10 2013, (37440920000 clock):	1836000 evaluated; 0 wrong controls; 920021 violate mass constrain.
Thu Jul  4 22:22:34 2013, (37464450000 clock):	1837000 evaluated; 0 wrong controls; 920411 violate mass constrain.
Thu Jul  4 22:22:59 2013, (37488910000 clock):	1838000 evaluated; 0 wrong controls; 920780 violate mass constrain.
Thu Jul  4 22:23:22 2013, (37511270000 clock):	1839000 evaluated; 0 wrong controls; 921207 violate mass constrain.
Thu Jul  4 22:23:44 2013, (37532650000 clock):	1840000 evaluated; 0 wrong controls; 921647 violate mass constrain.
Thu Jul  4 22:24:06 2013, (37554250000 clock):	1841000 evaluated; 0 wrong controls; 922090 violate mass constrain.
Thu Jul  4 22:24:28 2013, (37576370000 clock):	1842000 evaluated; 0 wrong controls; 922537 violate mass constrain.
Thu Jul  4 22:24:51 2013, (37598100000 clock):	1843000 evaluated; 0 wrong controls; 922969 violate mass constrain.
Thu Jul  4 22:25:00 2013, (37606850000 clock):	1844000 evaluated; 0 wrong controls; 923969 violate mass constrain.
Thu Jul  4 22:25:16 2013, (37622180000 clock):	1845000 evaluated; 0 wrong controls; 924693 violate mass constrain.
Thu Jul  4 22:25:42 2013, (37647610000 clock):	1846000 evaluated; 0 wrong controls; 924960 violate mass constrain.
Thu Jul  4 22:26:07 2013, (37672790000 clock):	1847000 evaluated; 0 wrong controls; 925235 violate mass constrain.
Thu Jul  4 22:26:31 2013, (37696270000 clock):	1848000 evaluated; 0 wrong controls; 925580 violate mass constrain.
Thu Jul  4 22:26:55 2013, (37719590000 clock):	1849000 evaluated; 0 wrong controls; 925973 violate mass constrain.
Thu Jul  4 22:27:18 2013, (37741940000 clock):	1850000 evaluated; 0 wrong controls; 926419 violate mass constrain.
Thu Jul  4 22:27:40 2013, (37763460000 clock):	1851000 evaluated; 0 wrong controls; 926875 violate mass constrain.
Thu Jul  4 22:28:02 2013, (37784530000 clock):	1852000 evaluated; 0 wrong controls; 927345 violate mass constrain.
Thu Jul  4 22:28:22 2013, (37804750000 clock):	1853000 evaluated; 0 wrong controls; 927863 violate mass constrain.
Thu Jul  4 22:28:33 2013, (37814840000 clock):	1854000 evaluated; 0 wrong controls; 928820 violate mass constrain.
Thu Jul  4 22:28:52 2013, (37833670000 clock):	1855000 evaluated; 0 wrong controls; 929391 violate mass constrain.
Thu Jul  4 22:29:17 2013, (37858300000 clock):	1856000 evaluated; 0 wrong controls; 929703 violate mass constrain.
Thu Jul  4 22:29:40 2013, (37880470000 clock):	1857000 evaluated; 0 wrong controls; 930145 violate mass constrain.
Thu Jul  4 22:30:02 2013, (37901430000 clock):	1858000 evaluated; 0 wrong controls; 930626 violate mass constrain.
Thu Jul  4 22:30:24 2013, (37922860000 clock):	1859000 evaluated; 0 wrong controls; 931086 violate mass constrain.
Thu Jul  4 22:30:46 2013, (37944420000 clock):	1860000 evaluated; 0 wrong controls; 931525 violate mass constrain.
Thu Jul  4 22:31:07 2013, (37964980000 clock):	1861000 evaluated; 0 wrong controls; 932004 violate mass constrain.
Thu Jul  4 22:31:28 2013, (37985700000 clock):	1862000 evaluated; 0 wrong controls; 932493 violate mass constrain.
Thu Jul  4 22:31:49 2013, (38005700000 clock):	1863000 evaluated; 0 wrong controls; 933006 violate mass constrain.
Thu Jul  4 22:32:00 2013, (38016920000 clock):	1864000 evaluated; 0 wrong controls; 933914 violate mass constrain.
Thu Jul  4 22:32:12 2013, (38028360000 clock):	1865000 evaluated; 0 wrong controls; 934794 violate mass constrain.
Thu Jul  4 22:32:39 2013, (38054740000 clock):	1866000 evaluated; 0 wrong controls; 935075 violate mass constrain.
Thu Jul  4 22:33:04 2013, (38078880000 clock):	1867000 evaluated; 0 wrong controls; 935429 violate mass constrain.
Thu Jul  4 22:33:28 2013, (38102260000 clock):	1868000 evaluated; 0 wrong controls; 935787 violate mass constrain.
Thu Jul  4 22:33:52 2013, (38126100000 clock):	1869000 evaluated; 0 wrong controls; 936122 violate mass constrain.
Thu Jul  4 22:34:17 2013, (38150060000 clock):	1870000 evaluated; 0 wrong controls; 936451 violate mass constrain.
Thu Jul  4 22:34:41 2013, (38173560000 clock):	1871000 evaluated; 0 wrong controls; 936794 violate mass constrain.
Thu Jul  4 22:35:06 2013, (38198080000 clock):	1872000 evaluated; 0 wrong controls; 937109 violate mass constrain.
Thu Jul  4 22:35:30 2013, (38221900000 clock):	1873000 evaluated; 0 wrong controls; 937471 violate mass constrain.
Thu Jul  4 22:35:44 2013, (38234920000 clock):	1874000 evaluated; 0 wrong controls; 938299 violate mass constrain.
Thu Jul  4 22:35:53 2013, (38244140000 clock):	1875000 evaluated; 0 wrong controls; 939292 violate mass constrain.
Thu Jul  4 22:36:16 2013, (38266530000 clock):	1876000 evaluated; 0 wrong controls; 939707 violate mass constrain.
Thu Jul  4 22:36:42 2013, (38291750000 clock):	1877000 evaluated; 0 wrong controls; 939978 violate mass constrain.
Thu Jul  4 22:37:06 2013, (38315190000 clock):	1878000 evaluated; 0 wrong controls; 940326 violate mass constrain.
Thu Jul  4 22:37:31 2013, (38339290000 clock):	1879000 evaluated; 0 wrong controls; 940672 violate mass constrain.
Thu Jul  4 22:37:56 2013, (38364310000 clock):	1880000 evaluated; 0 wrong controls; 941008 violate mass constrain.
Thu Jul  4 22:38:22 2013, (38389640000 clock):	1881000 evaluated; 0 wrong controls; 941318 violate mass constrain.
Thu Jul  4 22:38:46 2013, (38413480000 clock):	1882000 evaluated; 0 wrong controls; 941662 violate mass constrain.
Thu Jul  4 22:39:10 2013, (38436500000 clock):	1883000 evaluated; 0 wrong controls; 942034 violate mass constrain.
Thu Jul  4 22:39:25 2013, (38451190000 clock):	1884000 evaluated; 0 wrong controls; 942794 violate mass constrain.
Thu Jul  4 22:39:36 2013, (38461120000 clock):	1885000 evaluated; 0 wrong controls; 943746 violate mass constrain.
Thu Jul  4 22:39:59 2013, (38484310000 clock):	1886000 evaluated; 0 wrong controls; 944116 violate mass constrain.
Thu Jul  4 22:40:24 2013, (38508060000 clock):	1887000 evaluated; 0 wrong controls; 944457 violate mass constrain.
Thu Jul  4 22:40:48 2013, (38531470000 clock):	1888000 evaluated; 0 wrong controls; 944812 violate mass constrain.
Thu Jul  4 22:41:11 2013, (38554000000 clock):	1889000 evaluated; 0 wrong controls; 945216 violate mass constrain.
Thu Jul  4 22:41:35 2013, (38577700000 clock):	1890000 evaluated; 0 wrong controls; 945596 violate mass constrain.
Thu Jul  4 22:41:58 2013, (38600610000 clock):	1891000 evaluated; 0 wrong controls; 945990 violate mass constrain.
Thu Jul  4 22:42:23 2013, (38625010000 clock):	1892000 evaluated; 0 wrong controls; 946359 violate mass constrain.
Thu Jul  4 22:42:46 2013, (38646810000 clock):	1893000 evaluated; 0 wrong controls; 946792 violate mass constrain.
Thu Jul  4 22:43:01 2013, (38661990000 clock):	1894000 evaluated; 0 wrong controls; 947522 violate mass constrain.
Thu Jul  4 22:43:12 2013, (38672210000 clock):	1895000 evaluated; 0 wrong controls; 948521 violate mass constrain.
Thu Jul  4 22:43:30 2013, (38689880000 clock):	1896000 evaluated; 0 wrong controls; 949150 violate mass constrain.
Thu Jul  4 22:43:55 2013, (38714160000 clock):	1897000 evaluated; 0 wrong controls; 949500 violate mass constrain.
Thu Jul  4 22:44:18 2013, (38736720000 clock):	1898000 evaluated; 0 wrong controls; 949903 violate mass constrain.
Thu Jul  4 22:44:41 2013, (38758880000 clock):	1899000 evaluated; 0 wrong controls; 950294 violate mass constrain.
Thu Jul  4 22:45:03 2013, (38780760000 clock):	1900000 evaluated; 0 wrong controls; 950701 violate mass constrain.
Thu Jul  4 22:45:27 2013, (38803660000 clock):	1901000 evaluated; 0 wrong controls; 951123 violate mass constrain.
Thu Jul  4 22:45:50 2013, (38826200000 clock):	1902000 evaluated; 0 wrong controls; 951522 violate mass constrain.
Thu Jul  4 22:46:11 2013, (38847450000 clock):	1903000 evaluated; 0 wrong controls; 951965 violate mass constrain.
Thu Jul  4 22:46:29 2013, (38864600000 clock):	1904000 evaluated; 0 wrong controls; 952621 violate mass constrain.
Thu Jul  4 22:46:38 2013, (38873520000 clock):	1905000 evaluated; 0 wrong controls; 953615 violate mass constrain.
Thu Jul  4 22:46:59 2013, (38893280000 clock):	1906000 evaluated; 0 wrong controls; 954120 violate mass constrain.
Thu Jul  4 22:47:24 2013, (38917580000 clock):	1907000 evaluated; 0 wrong controls; 954443 violate mass constrain.
Thu Jul  4 22:47:47 2013, (38940630000 clock):	1908000 evaluated; 0 wrong controls; 954818 violate mass constrain.
Thu Jul  4 22:48:10 2013, (38963470000 clock):	1909000 evaluated; 0 wrong controls; 955186 violate mass constrain.
Thu Jul  4 22:48:33 2013, (38985300000 clock):	1910000 evaluated; 0 wrong controls; 955608 violate mass constrain.
Thu Jul  4 22:48:56 2013, (39007480000 clock):	1911000 evaluated; 0 wrong controls; 956029 violate mass constrain.
Thu Jul  4 22:49:18 2013, (39029430000 clock):	1912000 evaluated; 0 wrong controls; 956464 violate mass constrain.
Thu Jul  4 22:49:40 2013, (39050650000 clock):	1913000 evaluated; 0 wrong controls; 956904 violate mass constrain.
